New ID,Assessment Started,Assessment Completed
19682995,11/07/2016,11/17/2016
19694696,11/25/2016,12/19/2016
19723805,05/19/2016,05/23/2016
19833570,01/11/2017,03/06/2017
19881086,12/21/2016,12/21/2016
19899134,11/04/2016,11/23/2016
19942705,09/06/2016,09/06/2016
19951288,11/16/2016,01/11/2017
19970308,10/14/2016,10/17/2016
20023270,01/05/2017,01/04/2017
20041537,06/01/2016,06/08/2016
20056354,08/15/2016,08/15/2016
20056354,02/14/2017,03/02/2017
20084793,02/20/2017,03/24/2017
20149320,03/20/2017,03/17/2017
20154399,11/10/2016,12/30/2016
20180322,09/16/2016,09/16/2016
20200499,09/06/2016,10/10/2016
20216193,03/17/2016,05/09/2016
20225823,05/19/2016,05/19/2016
20226814,09/05/2016,10/31/2016
20314467,12/21/2016,02/01/2017
20395908,01/04/2017,01/26/2017
20406030,07/11/2016,07/11/2016
20501536,06/14/2016,08/05/2016
20583264,01/03/2017,02/03/2017
20608614,03/20/2017,03/21/2017
20645910,06/16/2016,08/03/2016
20651499,04/29/2016,05/12/2016
20651923,03/07/2017,
20658015,11/14/2016,11/22/2016
20658409,11/08/2016,12/01/2016
20684183,01/25/2017,01/25/2017
20692024,03/09/2016,05/19/2016
20700131,07/04/2016,07/06/2016
20703103,09/08/2016,09/13/2016
20710184,12/02/2016,12/02/2016
20778935,08/23/2016,09/07/2016
20821991,02/23/2017,02/07/2017
20821991,02/15/2017,02/07/2017
20906263,11/09/2016,12/20/2016
20937751,07/11/2016,08/18/2016
20958777,08/02/2016,08/10/2016
20979658,09/21/2016,10/17/2016
21054543,12/07/2016,12/07/2016
21107296,01/05/2017,01/05/2017
21143453,02/08/2017,02/08/2017
21156558,04/20/2016,04/20/2016
21177800,06/06/2016,06/06/2016
21195032,02/22/2017,03/24/2017
21202667,01/26/2017,01/26/2017
21211929,10/05/2016,10/05/2016
21222218,03/02/2017,03/02/2017
21233739,01/16/2017,02/20/2017
21288764,08/01/2016,08/03/2016
21360529,03/09/2017,03/16/2017
21377691,10/28/2016,11/24/2016
21383848,06/03/2016,05/26/2016
21407779,11/01/2016,10/31/2016
21412012,11/18/2016,12/19/2016
21439502,05/17/2016,06/23/2016
21460177,10/19/2016,10/19/2016
21535447,01/13/2017,02/27/2017
21553020,11/01/2016,11/11/2016
21588797,05/17/2016,05/24/2016
21603605,08/18/2016,08/18/2016
21604400,09/06/2016,09/14/2016
21646466,04/12/2016,06/08/2016
21665680,05/03/2016,05/04/2016
21732834,01/11/2017,01/12/2017
21750898,03/23/2017,03/23/2017
21835851,01/11/2017,01/12/2017
21855414,01/25/2017,02/22/2017
21884631,06/07/2016,06/22/2016
21983235,03/01/2017,03/01/2017
22049993,05/25/2016,08/30/2016
22079049,07/05/2016,08/15/2016
22079720,06/02/2016,06/14/2016
22083264,06/06/2016,06/06/2016
22107942,01/05/2017,02/07/2017
22180404,03/29/2016,04/06/2016
22251609,11/12/2016,11/11/2016
22259459,11/18/2016,11/23/2016
22264143,08/19/2016,09/15/2016
22312024,01/03/2017,01/06/2017
22353246,04/11/2016,05/31/2016
22353246,02/03/2017,
22407446,05/03/2016,05/25/2016
22408544,05/27/2016,05/31/2016
22452283,09/04/2016,09/08/2016
22474479,03/31/2017,
22474733,12/13/2016,02/07/2017
22554923,10/14/2016,10/14/2016
22592379,10/12/2016,10/27/2016
22592379,05/31/2016,06/01/2016
22592555,11/25/2016,12/19/2016
22615515,05/26/2016,05/26/2016
22682023,01/19/2017,01/30/2017
22739227,12/21/2016,12/21/2016
22755042,03/01/2017,03/01/2017
22789621,05/25/2016,06/01/2016
22803710,03/29/2017,
22844592,02/13/2017,02/28/2017
22846086,01/06/2017,01/23/2017
22896388,05/04/2016,05/04/2016
22991807,05/03/2016,06/15/2016
22991807,09/23/2016,09/27/2016
23073642,09/02/2016,09/23/2016
23079358,06/09/2016,07/21/2016
23099800,04/01/2016,04/29/2016
23103071,03/15/2017,03/20/2017
23108481,09/16/2016,09/16/2016
23124371,03/22/2017,
23141128,10/11/2016,10/11/2016
23154652,05/18/2016,06/22/2016
23180330,09/26/2016,10/04/2016
23222215,11/03/2016,12/15/2016
23222755,07/29/2016,08/04/2016
23350150,07/06/2016,08/15/2016
23355272,06/06/2016,08/03/2016
23387430,01/09/2017,02/02/2017
23387430,03/24/2016,04/01/2016
23441052,11/17/2016,11/24/2016
23472047,07/07/2016,07/11/2016
23485400,03/28/2017,
23498630,05/16/2016,05/18/2016
23549464,09/22/2016,09/21/2016
23573330,10/05/2016,10/05/2016
23573330,03/16/2016,05/04/2016
23609361,03/06/2017,03/23/2017
23715639,11/08/2016,11/09/2016
23820519,04/01/2016,05/13/2016
23820519,05/26/2016,07/29/2016
23851040,09/27/2016,09/27/2016
23912573,02/16/2017,03/28/2017
23912573,04/12/2016,04/12/2016
24012818,04/08/2016,04/08/2016
24081312,06/14/2016,06/24/2016
24097207,06/19/2016,06/23/2016
24149378,06/08/2016,06/30/2016
24156082,02/02/2017,02/02/2017
24245480,02/20/2017,03/22/2017
24254423,08/23/2016,08/23/2016
24272897,10/13/2016,10/31/2016
24303716,06/09/2016,04/14/2016
24303716,02/19/2016,04/14/2016
24309127,05/19/2016,05/19/2016
24345864,10/06/2016,10/07/2016
24421739,06/25/2016,06/24/2016
24454482,05/19/2016,07/11/2016
24463526,11/03/2016,11/03/2016
24518194,06/22/2016,06/23/2016
24557661,06/01/2016,06/06/2016
24560134,06/21/2016,07/24/2016
24602021,05/02/2016,04/13/2016
24615467,01/31/2017,02/01/2017
24668899,03/10/2016,04/21/2016
24674043,07/22/2016,07/25/2016
24677169,06/25/2016,06/24/2016
24710263,09/09/2016,09/09/2016
24898412,10/10/2016,10/07/2016
24963319,03/24/2017,03/29/2017
24990427,07/04/2016,08/08/2016
25011030,03/30/2016,04/01/2016
25036566,02/09/2017,02/06/2017
25036566,08/18/2016,08/19/2016
25080215,03/22/2016,05/17/2016
25091177,04/04/2016,04/04/2016
25100115,06/07/2016,06/08/2016
25103654,02/16/2017,03/14/2017
25124701,12/14/2016,12/14/2016
25139240,08/10/2016,09/05/2016
25179481,10/27/2016,10/27/2016
25186035,07/04/2016,08/08/2016
25194683,03/10/2016,05/03/2016
25211210,02/27/2017,02/27/2017
25213182,03/21/2017,03/27/2017
25213182,07/22/2016,08/08/2016
25225987,03/22/2017,03/22/2017
25254111,08/24/2016,10/28/2016
25285312,07/20/2016,07/20/2016
25305845,07/06/2016,07/12/2016
25358144,01/16/2017,01/31/2017
25439091,12/16/2016,12/28/2016
25468076,10/10/2016,10/11/2016
25490080,03/15/2017,03/15/2017
25508271,02/09/2016,04/07/2016
25512508,04/22/2016,04/25/2016
25538845,04/28/2016,05/03/2016
25569733,07/25/2016,09/26/2016
25609271,03/06/2017,03/13/2017
25663265,06/02/2016,06/16/2016
25663679,07/17/2016,07/15/2016
25663679,03/29/2016,04/01/2016
25666515,03/01/2017,03/01/2017
25667268,07/13/2016,07/25/2016
25693159,10/27/2016,11/21/2016
25730212,08/03/2016,08/10/2016
25751397,04/08/2016,06/16/2016
25771656,08/05/2016,08/05/2016
25794628,06/14/2016,06/28/2016
25823726,10/15/2016,10/05/2016
25859772,11/24/2016,11/25/2016
25892904,02/02/2016,04/06/2016
25944179,06/06/2016,06/13/2016
25965657,07/12/2016,07/13/2016
25966019,09/22/2016,09/21/2016
26040868,09/21/2016,09/26/2016
26041435,02/17/2016,04/12/2016
26041435,01/16/2017,02/28/2017
26137258,03/15/2016,05/23/2016
26170569,03/02/2017,
26191726,01/19/2017,03/06/2017
26220996,05/06/2016,05/06/2016
26225182,01/06/2017,01/20/2017
26234336,09/30/2016,11/22/2016
26313978,01/24/2017,12/29/2016
26326806,04/20/2016,07/21/2016
26358055,10/31/2016,10/31/2016
26366203,03/29/2017,
26367429,09/09/2016,09/09/2016
26367797,12/08/2016,12/08/2016
26371544,02/10/2017,02/16/2017
26421652,03/12/2017,02/23/2017
26423021,04/13/2016,04/20/2016
26423973,03/27/2017,
26463142,01/31/2017,02/17/2017
26520375,12/09/2016,02/07/2017
26534540,04/25/2016,05/03/2016
26560232,09/09/2016,09/09/2016
26579874,11/07/2016,12/14/2016
26592597,03/16/2016,04/27/2016
26617534,06/15/2016,07/14/2016
26618071,02/17/2017,02/16/2017
26697428,09/07/2016,09/09/2016
26731894,04/05/2016,04/06/2016
26756565,11/21/2016,01/05/2017
26806456,06/15/2016,06/16/2016
26818463,06/09/2016,06/14/2016
26840429,11/24/2016,11/24/2016
26840429,01/31/2017,11/24/2016
26893798,03/29/2016,04/11/2016
26917838,06/10/2016,07/15/2016
26934561,12/12/2016,12/12/2016
26936491,09/01/2016,09/05/2016
26964531,09/25/2016,09/26/2016
27012518,06/10/2016,06/10/2016
27034469,06/10/2016,06/10/2016
27044893,05/19/2016,07/04/2016
27061421,11/17/2016,12/23/2016
27077337,11/21/2016,11/21/2016
27114461,03/27/2017,03/31/2017
27176958,02/20/2017,02/21/2017
27279116,09/22/2016,09/27/2016
27281575,01/17/2017,01/30/2017
27295757,01/05/2017,01/05/2017
27376067,10/13/2016,10/13/2016
27376254,10/14/2016,10/17/2016
27420553,06/13/2016,07/01/2016
27420553,10/07/2016,10/10/2016
27470434,05/10/2016,07/26/2016
27513408,09/02/2016,09/12/2016
27555923,07/25/2016,07/25/2016
27569270,11/16/2016,11/22/2016
27636485,08/16/2016,08/24/2016
27636485,11/21/2016,12/01/2016
27730076,10/19/2016,11/24/2016
27738461,02/20/2017,02/17/2017
27810258,12/24/2016,01/05/2017
27824100,03/10/2016,04/21/2016
27902321,07/01/2016,07/20/2016
27918465,05/26/2016,05/27/2016
27923699,08/09/2016,08/08/2016
27923699,05/05/2016,07/29/2016
27925896,04/08/2016,05/11/2016
27967382,06/08/2016,08/03/2016
27967382,10/13/2016,11/09/2016
27984251,05/03/2016,04/26/2016
27984251,07/22/2016,07/22/2016
28001311,10/27/2016,11/02/2016
28004422,07/13/2016,07/15/2016
28016410,01/14/2017,01/16/2017
28016410,02/09/2016,04/07/2016
28060145,11/25/2016,01/19/2017
28071908,05/05/2016,07/29/2016
28071908,08/09/2016,08/08/2016
28082636,04/01/2016,04/07/2016
28088190,06/22/2016,06/06/2016
28112717,08/26/2016,10/14/2016
28141074,07/13/2016,07/11/2016
28154052,07/20/2016,07/26/2016
28154052,08/15/2016,09/19/2016
28154052,05/10/2016,05/12/2016
28200435,08/31/2016,09/07/2016
28229740,03/15/2016,05/09/2016
28236890,02/24/2017,02/23/2017
28237337,07/25/2016,07/26/2016
28312910,09/13/2016,09/13/2016
28335400,07/21/2016,07/21/2016
28348091,11/09/2016,12/23/2016
28379889,03/14/2017,03/22/2017
28412380,12/23/2016,01/04/2017
28454891,12/12/2016,12/12/2016
28470764,01/11/2017,03/06/2017
28472767,08/01/2016,08/01/2016
28478441,04/12/2016,04/22/2016
28478441,09/05/2016,09/06/2016
28489262,06/22/2016,06/23/2016
28490660,03/11/2016,04/21/2016
28534440,01/20/2017,01/25/2017
28656847,03/16/2017,
28702752,04/08/2016,05/21/2016
28736895,05/24/2016,05/26/2016
28744421,02/17/2017,02/23/2017
28774606,01/18/2017,02/06/2017
28780109,12/19/2016,12/19/2016
28963851,08/17/2016,08/30/2016
28989222,08/01/2016,08/01/2016
28994373,08/30/2016,10/31/2016
29052746,12/16/2016,12/21/2016
29052746,09/26/2016,09/29/2016
29055445,04/20/2016,04/20/2016
29073907,10/07/2016,10/07/2016
29136033,09/29/2016,09/29/2016
29140212,07/11/2016,07/29/2016
29203524,01/10/2017,03/01/2017
29275884,09/27/2016,09/29/2016
29309806,11/16/2016,11/22/2016
29387780,03/18/2016,04/20/2016
29387893,04/08/2016,04/08/2016
29447944,04/25/2016,04/27/2016
29464094,07/14/2016,07/15/2016
29477030,04/03/2016,04/04/2016
29501743,10/21/2016,10/31/2016
29509775,11/15/2016,11/25/2016
29517325,01/24/2017,01/25/2017
29541398,11/03/2016,11/03/2016
29555072,05/20/2016,05/23/2016
29648530,02/27/2017,
29659884,08/02/2016,08/08/2016
29663058,11/28/2016,11/29/2016
29681931,10/10/2016,11/14/2016
29703435,03/16/2016,05/04/2016
29731544,04/13/2016,04/16/2016
29733559,09/15/2016,10/28/2016
29757940,11/16/2016,11/16/2016
29766538,05/23/2016,05/23/2016
29766538,02/03/2017,05/23/2016
29805503,07/07/2016,07/11/2016
29817998,07/13/2016,08/15/2016
29855386,11/08/2016,12/14/2016
29916574,07/29/2016,08/01/2016
29944581,08/24/2016,10/26/2016
30027165,06/08/2016,06/08/2016
30049166,12/28/2016,01/04/2017
30142763,04/21/2016,04/21/2016
30148604,03/07/2016,04/14/2016
30165707,03/23/2017,03/22/2017
30181703,11/03/2016,11/03/2016
30280234,11/28/2016,11/28/2016
30335674,03/15/2016,05/23/2016
30373893,08/26/2016,09/22/2016
30391894,12/09/2016,01/16/2017
30403603,08/18/2016,08/19/2016
30408624,09/07/2016,09/07/2016
30466006,09/09/2016,10/17/2016
30514826,07/25/2016,08/08/2016
30523441,03/29/2017,03/31/2017
30696748,02/06/2017,02/16/2017
30733889,02/01/2017,02/21/2017
30752040,08/10/2016,08/12/2016
30761518,06/08/2016,06/13/2016
30779802,06/17/2016,06/29/2016
30783659,05/11/2016,05/13/2016
30805420,01/19/2017,01/18/2017
30855192,03/14/2017,03/14/2017
30867448,03/10/2016,05/18/2016
31007433,05/12/2016,05/12/2016
31030991,12/12/2016,01/05/2017
31069038,07/29/2016,07/26/2016
31083813,10/28/2016,11/21/2016
31083813,03/13/2017,03/27/2017
31086721,10/24/2016,10/27/2016
31123397,11/28/2016,12/28/2016
31140724,08/17/2016,08/19/2016
31143456,10/06/2016,10/19/2016
31185297,06/30/2016,08/15/2016
31247794,07/20/2016,07/13/2016
31253980,04/13/2016,04/15/2016
31270601,07/28/2016,08/24/2016
31302411,03/21/2017,
31343504,03/10/2016,04/19/2016
31395035,09/22/2016,11/04/2016
31452621,10/10/2016,10/14/2016
31455384,06/09/2016,08/10/2016
31458009,06/09/2016,07/25/2016
31470933,09/30/2016,10/17/2016
31526201,11/14/2016,11/17/2016
31658578,11/10/2016,11/11/2016
31670950,01/25/2016,04/01/2016
31726154,06/21/2016,06/28/2016
31767777,03/31/2017,
31767777,06/12/2016,08/03/2016
31889239,06/14/2016,07/24/2016
31929558,05/06/2016,05/06/2016
31940327,02/24/2017,03/06/2017
32039419,06/07/2016,08/26/2016
32066731,01/02/2017,01/14/2017
32070461,04/15/2016,08/23/2016
32108014,03/27/2017,03/23/2017
32153255,07/27/2016,10/06/2016
32174089,07/29/2016,09/30/2016
32239861,12/13/2016,12/29/2016
32262028,06/17/2016,06/22/2016
32262518,02/22/2017,02/28/2017
32278068,10/06/2016,10/07/2016
32285884,08/24/2016,10/25/2016
32334273,01/30/2017,11/24/2016
32334273,11/08/2016,11/24/2016
32431020,11/15/2016,12/14/2016
32518183,10/04/2016,10/10/2016
32566289,04/01/2016,04/05/2016
32573482,05/24/2016,06/13/2016
32648822,08/09/2016,08/10/2016
32691280,11/01/2016,09/06/2016
32716144,09/23/2016,10/14/2016
32731614,02/15/2017,02/15/2017
32737026,04/12/2016,04/12/2016
32774712,01/03/2017,12/06/2016
32889546,02/28/2017,02/28/2017
32938287,03/03/2017,03/24/2017
32951385,07/14/2016,07/19/2016
33097103,02/20/2017,03/22/2017
33124642,09/12/2016,10/19/2016
33177656,02/15/2017,02/15/2017
33183054,03/29/2016,05/04/2016
33191069,09/22/2016,11/04/2016
33306516,07/28/2016,09/26/2016
33333339,06/24/2016,07/01/2016
33333339,08/04/2016,08/08/2016
33343843,11/07/2016,12/13/2016
33346486,07/28/2016,08/31/2016
33347411,06/24/2016,06/24/2016
33364879,02/14/2017,04/04/2017
33410936,04/04/2016,04/12/2016
33415500,02/23/2017,03/01/2017
33491019,03/08/2016,04/22/2016
33491019,06/15/2016,06/20/2016
33516162,03/07/2016,04/08/2016
33696800,03/03/2016,04/20/2016
33724233,04/21/2016,05/30/2016
33749439,06/30/2016,08/15/2016
33770537,01/05/2017,01/05/2017
33807068,12/05/2016,12/19/2016
33833716,02/08/2017,02/08/2017
33934043,07/25/2016,07/25/2016
33964918,05/11/2016,05/11/2016
34038518,03/09/2016,05/13/2016
34038518,05/26/2016,07/29/2016
34084980,01/25/2017,01/25/2017
34086288,10/10/2016,10/25/2016
34097645,05/09/2016,05/09/2016
34154998,10/05/2016,10/14/2016
34176287,06/02/2016,06/03/2016
34178654,06/09/2016,07/01/2016
34178654,04/21/2016,04/21/2016
34248374,04/29/2016,05/03/2016
34250185,12/14/2016,12/15/2016
34324899,01/14/2017,01/16/2017
34343275,05/27/2016,05/31/2016
34362990,08/05/2016,08/10/2016
34370100,10/21/2016,10/21/2016
34384810,03/14/2016,05/21/2016
34386740,08/16/2016,08/16/2016
34423514,12/29/2016,01/16/2017
34475770,08/01/2016,08/15/2016
34530185,07/28/2016,08/30/2016
34568067,03/03/2016,04/26/2016
34595559,09/28/2016,10/03/2016
34595559,02/15/2017,02/15/2017
34598360,02/13/2017,02/13/2017
34644903,11/24/2016,12/19/2016
34692924,02/02/2017,02/02/2017
34711597,11/10/2016,12/11/2016
34711597,03/04/2017,
34717292,01/25/2017,01/25/2017
34733286,09/06/2016,09/12/2016
34806920,07/28/2016,09/02/2016
34811209,04/18/2016,05/12/2016
34822708,11/14/2016,11/22/2016
34851261,07/22/2016,07/25/2016
34873964,06/20/2016,07/12/2016
34947192,09/05/2016,09/09/2016
34957641,10/24/2016,10/24/2016
34981280,08/18/2016,08/17/2016
35017722,10/20/2016,10/21/2016
35022391,06/16/2016,06/23/2016
35059092,07/07/2016,07/29/2016
35060937,05/19/2016,05/31/2016
35081741,09/27/2016,09/27/2016
35114119,04/20/2016,04/20/2016
35190928,11/03/2016,12/23/2016
35202143,12/19/2016,12/19/2016
35205781,10/17/2016,10/19/2016
35220459,02/23/2017,03/02/2017
35235927,08/25/2016,10/17/2016
35328889,08/30/2016,09/02/2016
35365109,07/15/2016,09/08/2016
35378768,05/09/2016,05/24/2016
35386569,10/10/2016,10/17/2016
35401711,07/11/2016,07/12/2016
35403525,02/15/2016,04/05/2016
35427990,09/06/2016,09/14/2016
35450386,09/20/2016,09/22/2016
35492190,11/18/2016,12/19/2016
35535338,12/08/2016,12/14/2016
35588281,10/11/2016,10/14/2016
35595456,03/06/2017,03/21/2017
35601337,03/24/2017,
35667748,04/13/2016,04/13/2016
35679521,05/11/2016,05/11/2016
35679589,07/20/2016,07/25/2016
35760458,12/13/2016,12/14/2016
35791466,06/16/2016,07/06/2016
35835524,06/06/2016,06/03/2016
35905699,01/04/2017,01/12/2017
35910502,07/29/2016,07/25/2016
35935466,01/05/2017,01/05/2017
35993867,10/10/2016,10/10/2016
35996309,10/17/2016,10/28/2016
36023668,07/22/2016,07/22/2016
36023668,05/03/2016,04/26/2016
36107030,12/13/2016,02/03/2017
36136578,01/23/2017,01/23/2017
36137232,06/23/2016,07/29/2016
36142579,04/08/2016,04/08/2016
36167758,01/19/2017,01/20/2017
36212393,01/06/2017,02/10/2017
36220170,06/30/2016,08/15/2016
36235082,06/01/2016,08/03/2016
36279765,02/25/2016,04/19/2016
36382706,03/23/2017,
36425365,04/07/2016,04/28/2016
36443806,06/02/2016,06/06/2016
36507146,12/14/2016,01/13/2017
36519467,12/12/2016,12/12/2016
36526824,12/30/2016,12/30/2016
36561803,10/10/2016,10/10/2016
36604564,05/25/2016,05/25/2016
36619576,07/15/2016,07/15/2016
36769691,10/25/2016,10/25/2016
36777028,09/12/2016,11/03/2016
36865250,04/14/2016,04/25/2016
36953134,09/26/2016,10/05/2016
36990862,06/28/2016,07/28/2016
37003818,03/07/2016,04/11/2016
37040222,06/08/2016,07/11/2016
37166875,01/25/2017,01/25/2017
37280579,12/05/2016,12/05/2016
37312954,03/02/2016,05/05/2016
37333490,08/01/2016,07/29/2016
37445881,01/27/2017,01/30/2017
37486409,03/15/2017,03/15/2017
37493558,09/16/2016,09/16/2016
37572290,06/01/2016,06/02/2016
37582360,07/29/2016,08/01/2016
37604928,04/29/2016,05/09/2016
37610575,04/12/2016,04/12/2016
37664157,03/23/2017,03/22/2017
37741449,06/22/2016,08/26/2016
37888056,11/30/2016,12/06/2016
37923792,10/27/2016,11/03/2016
38002842,01/16/2017,02/28/2017
38002842,02/23/2016,04/12/2016
38041908,11/24/2016,12/28/2016
38109951,10/19/2016,10/19/2016
38228633,01/23/2017,03/16/2017
38276222,02/06/2017,02/20/2017
38282891,09/22/2016,09/25/2016
38288160,10/05/2016,10/18/2016
38328663,01/15/2017,01/27/2017
38366195,12/12/2016,12/12/2016
38373410,09/30/2016,10/04/2016
38387745,03/16/2017,03/27/2017
38395931,10/16/2016,10/14/2016
38395931,12/21/2016,01/04/2017
38401878,09/02/2016,09/05/2016
38454618,05/11/2016,06/06/2016
38504166,07/11/2016,08/03/2016
38596174,12/29/2016,01/09/2017
38606055,02/11/2016,04/08/2016
38656192,03/07/2017,03/27/2017
38725485,07/04/2016,07/20/2016
38783018,01/05/2017,01/05/2017
38849086,01/20/2017,01/20/2017
38853288,10/06/2016,10/07/2016
38958625,06/24/2016,06/24/2016
38994825,06/27/2016,06/23/2016
39040876,10/04/2016,10/05/2016
39040876,03/07/2016,04/15/2016
39077194,07/17/2016,07/21/2016
39139547,08/26/2016,09/05/2016
39141762,05/10/2016,06/20/2016
39163235,04/01/2016,05/11/2016
39246323,09/16/2016,09/16/2016
39252633,02/23/2017,03/20/2017
39252633,07/27/2016,09/14/2016
39375949,03/20/2017,03/24/2017
39444909,01/16/2017,03/01/2017
39547463,12/02/2016,12/02/2016
39549856,03/30/2016,04/01/2016
39594690,03/29/2017,
39647512,11/07/2016,01/03/2017
39684098,03/07/2017,03/07/2017
39684945,04/04/2016,05/17/2016
39736891,10/10/2016,10/10/2016
39758176,03/31/2017,
39792075,09/19/2016,09/23/2016
39903721,01/10/2017,01/11/2017
39903721,08/24/2016,09/22/2016
39949075,04/06/2016,04/14/2016
39967306,11/07/2016,12/09/2016
40055916,07/05/2016,07/15/2016
40063464,03/01/2017,02/28/2017
40091312,10/17/2016,10/24/2016
40172940,05/31/2016,06/01/2016
40187982,08/05/2016,08/05/2016
40215213,11/02/2016,11/02/2016
40271802,03/14/2016,05/21/2016
40300013,03/30/2017,
40320501,02/04/2017,02/10/2017
40369515,02/06/2017,02/07/2017
40449536,01/10/2017,02/22/2017
40499441,02/03/2017,03/21/2017
40511286,09/05/2016,09/05/2016
40517935,10/25/2016,11/02/2016
40540852,09/27/2016,11/09/2016
40572940,08/09/2016,08/12/2016
40581610,01/11/2017,01/12/2017
40596796,01/27/2017,02/17/2017
40663946,06/09/2016,06/14/2016
40663946,08/26/2016,09/07/2016
40739381,07/06/2016,08/12/2016
40760832,02/06/2017,02/06/2017
40852057,10/18/2016,10/31/2016
40895437,05/27/2016,05/31/2016
40936947,03/16/2017,03/28/2017
40966956,07/04/2016,07/11/2016
40986356,11/10/2016,11/10/2016
40986356,04/01/2016,04/01/2016
41061092,08/10/2016,08/12/2016
41079704,02/14/2017,02/20/2017
41080076,01/08/2017,01/06/2017
41106873,06/08/2016,05/10/2016
41273624,09/21/2016,09/21/2016
41381637,11/18/2016,11/25/2016
41394067,09/15/2016,09/20/2016
41394067,05/06/2016,05/17/2016
41440431,06/17/2016,07/13/2016
41441964,03/15/2016,05/23/2016
41486336,11/24/2016,01/03/2017
41498557,07/13/2016,09/05/2016
41515413,06/22/2016,07/20/2016
41528184,06/02/2016,06/06/2016
41539689,05/24/2016,05/24/2016
41539689,05/26/2016,05/31/2016
41545969,06/21/2016,06/28/2016
41568455,10/17/2016,10/17/2016
41569451,07/01/2016,07/01/2016
41591408,11/03/2016,11/03/2016
41601404,11/22/2016,11/22/2016
41629081,11/08/2016,12/05/2016
41660613,11/01/2016,10/31/2016
41701008,11/29/2016,12/14/2016
41715068,06/22/2016,06/23/2016
41738099,04/14/2016,04/15/2016
41768184,07/08/2016,09/07/2016
41780015,02/09/2017,02/24/2017
41791112,08/02/2016,08/02/2016
41876047,06/16/2016,07/25/2016
41893068,03/07/2017,03/07/2017
41911363,01/25/2017,01/25/2017
42009387,03/24/2017,03/24/2017
42023356,06/14/2016,06/24/2016
42039787,04/06/2016,06/01/2016
42041405,05/24/2016,05/24/2016
42078086,10/11/2016,10/13/2016
42127013,08/05/2016,08/05/2016
42144845,09/20/2016,09/23/2016
42159086,02/01/2017,03/27/2017
42179544,12/02/2016,12/02/2016
42180389,07/08/2016,07/21/2016
42198119,09/19/2016,09/22/2016
42203183,01/12/2017,01/12/2017
42223022,11/02/2016,11/05/2016
42225446,02/20/2017,02/20/2017
42261712,04/08/2016,04/21/2016
42267273,03/03/2017,03/06/2017
42326507,04/28/2016,05/04/2016
42331735,10/05/2016,11/03/2016
42331871,08/24/2016,10/25/2016
42410311,01/17/2017,02/20/2017
42440375,06/01/2016,07/29/2016
42453718,05/04/2016,05/04/2016
42478143,05/18/2016,06/07/2016
42501930,05/16/2016,05/24/2016
42501930,05/26/2016,05/31/2016
42523160,11/17/2016,11/22/2016
42567384,06/29/2016,06/29/2016
42595515,01/27/2017,02/02/2017
42600625,06/12/2016,07/27/2016
42601269,03/06/2017,03/06/2017
42607783,03/31/2017,
42618821,11/23/2016,01/26/2017
42634804,09/29/2016,11/14/2016
42666087,07/11/2016,07/11/2016
42719928,01/26/2016,04/04/2016
42719928,08/08/2016,09/26/2016
42732401,08/22/2016,10/26/2016
42828898,11/28/2016,11/28/2016
42843955,05/19/2016,06/01/2016
42863723,06/06/2016,06/07/2016
42868453,10/10/2016,10/10/2016
42916187,06/21/2016,06/16/2016
42935135,04/08/2016,04/07/2016
42965680,04/21/2016,05/03/2016
42987303,06/28/2016,07/11/2016
43021454,02/15/2017,02/16/2017
43047939,12/14/2016,01/25/2017
43056792,11/04/2016,11/05/2016
43085890,09/09/2016,09/09/2016
43102557,09/14/2016,09/13/2016
43216313,02/21/2017,03/30/2017
43220276,05/20/2016,05/19/2016
43261218,06/06/2016,06/06/2016
43266453,07/26/2016,05/03/2016
43332342,05/23/2016,06/07/2016
43373316,03/29/2017,03/29/2017
43411902,10/12/2016,
43435194,06/07/2016,08/08/2016
43539689,03/27/2017,
43541037,02/27/2017,02/27/2017
43555251,12/21/2016,12/21/2016
43583521,10/14/2016,10/17/2016
43655454,01/16/2017,01/16/2017
43692329,06/01/2016,06/23/2016
43712381,02/14/2017,
43720001,07/26/2016,07/27/2016
43733009,03/18/2016,04/26/2016
43733009,07/20/2016,07/22/2016
43747426,09/08/2016,09/09/2016
43776774,08/30/2016,09/16/2016
43848861,08/18/2016,08/17/2016
43893356,01/31/2017,02/01/2017
43898272,05/24/2016,05/25/2016
43902054,12/08/2016,12/11/2016
43963149,02/09/2017,02/03/2017
43963149,02/03/2017,02/03/2017
44035623,04/26/2016,04/26/2016
44076937,07/22/2016,07/25/2016
44151521,09/12/2016,10/19/2016
44210207,03/17/2017,03/20/2017
44210207,01/18/2017,01/30/2017
44248797,05/20/2016,05/23/2016
44296395,04/04/2016,06/08/2016
44310058,07/06/2016,07/13/2016
44323707,03/20/2017,
44332589,01/04/2017,02/13/2017
44335174,07/13/2016,07/13/2016
44410992,10/13/2016,10/19/2016
44520592,11/08/2016,12/14/2016
44557635,02/08/2017,02/20/2017
44563112,08/16/2016,08/31/2016
44586575,07/27/2016,10/06/2016
44594674,01/26/2017,02/27/2017
44634614,05/16/2016,05/16/2016
44657951,06/06/2016,06/06/2016
44729605,03/20/2017,04/04/2017
44763098,02/06/2017,02/06/2017
44774377,03/30/2017,
44783764,12/14/2016,12/14/2016
44800783,05/10/2016,07/07/2016
44805253,05/24/2016,05/31/2016
44879430,11/14/2016,11/25/2016
44907927,01/04/2017,02/08/2017
